mode,query_id,recommended,relevant,candidate_union_size,disease,strict,symptom,bm25,dense,prior,precision@5,recall@5,hit@5,ndcg@5,precision@10,recall@10,hit@10,ndcg@10,precision@20,recall@20,hit@20,ndcg@20,mrr,stage_hit_disease,stage_hit_strict,stage_hit_symptom,stage_hit_bm25,stage_hit_dense,stage_hit_prior,stage_hit_union
candidate_union_no_prior_no_bm25,eval_0134,insulin regular | sodium bicarbonate | bromocriptine | liraglutide | gabapentin | victoza | tretinoin | clobetasol | desmopressin | pregabalin | pramlintide | humulin r u-500 (concentrated) | duloxetine | nortriptyline | cymbalta | spironolactone | chromium picolinate | byetta | symlin | topiramate,liraglutide | victoza,1000,282,282,1000,0,0,0,0.2,0.5,1.0,0.26406812257259094,0.2,1.0,1.0,0.48247555939075515,0.1,1.0,1.0,0.48247555939075515,0.25,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0156,"calcifediol | calcitriol | parathyroid hormone | ergocalciferol | calcium lactate | calcium phosphate, tribasic | thyroid desiccated | westhroid | cenestin | estropipate | conjugated estrogens | armour thyroid | premarin | thyquidity | rayaldee | estradiol | esterified estrogens | tirosint | doxorubicin | levothyroxine",thyroid desiccated | armour thyroid | levothyroxine,1000,132,132,958,0,0,0,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,1.0,0.12669792223864473,0.15,1.0,1.0,0.35921782385985457,0.14285714285714285,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0142,amitriptyline | spironolactone | doxycycline | venlafaxine | azithromycin | rocephin | phosphorated carbohydrate solution | acidophilus | elavil | methenamine | ceftriaxone | zyvox | vaniqa | linezolid | uta | ampicillin | sulfatrim | hiprex | allopurinol | eflornithine,doxycycline,172,172,172,172,0,0,0,0.2,1.0,1.0,0.5,0.1,1.0,1.0,0.5,0.05,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0145,doxycycline | prednisone | azithromycin | rocephin | methylprednisolone | ceftriaxone | mometasone | epinephrine | ampicillin | budesonide | kenalog-40 | augmentin xr | triamcinolone | bactrim | medrol dosepak | sulfamethoxazole / trimethoprim | flunisolide | zithromax | ceftin | ceftibuten,azithromycin | prednisone,1000,221,221,1000,0,0,0,0.4,1.0,1.0,0.6787622294601761,0.2,1.0,1.0,0.6787622294601761,0.1,1.0,1.0,0.6787622294601761,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0144,doxycycline | prednisone | metronidazole | azithromycin | rocephin | dapsone | ceftriaxone | zyvox | linezolid | filgrastim | neupogen | fluconazole | clindamycin | tobramycin | pyrimethamine | xenleta | gentamicin | cefotaxime | ferralet 90 | integra,doxycycline | azithromycin,1000,132,132,1000,0,0,0,0.4,1.0,1.0,0.8772153153380493,0.2,1.0,1.0,0.8772153153380493,0.1,1.0,1.0,0.8772153153380493,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0155,diclofenac | prednisone | methylprednisolone | adalimumab | humira | cellcept | infliximab | remicade | mycophenolate mofetil | hydrocortisone | triamcinolone | golimumab | simponi | dexamethasone | famotidine / ibuprofen | duexis | vimovo | azathioprine | esomeprazole / naproxen | imuran,adalimumab | humira,525,311,311,525,0,0,0,0.4,1.0,1.0,0.5012658353418871,0.2,1.0,1.0,0.5012658353418871,0.1,1.0,1.0,0.5012658353418871,0.25,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0163,clonidine | filgrastim | sodium bicarbonate | epivir-hbv | tenofovir | viread | lamivudine | rifabutin | cobicistat / elvitegravir / emtricitabine / tenofovir | stribild | efavirenz / emtricitabine / tenofovir | atripla | ondansetron | triumeq | abacavir / dolutegravir / lamivudine | epzicom | emtricitabine / rilpivirine / tenofovir | complera | abacavir / lamivudine | fuzeon,tenofovir | viread,1000,119,119,1000,0,0,0,0.2,0.5,1.0,0.23719771276929622,0.2,1.0,1.0,0.4556051495874604,0.1,1.0,1.0,0.4556051495874604,0.2,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0148,elocon | clobetasol | stelara | enbrel | ustekinumab | desonide | doxycycline | etanercept | prednisone | flurandrenolide | cordran tape | clocortolone | clobex | cloderm | thiothixene | desowen | methylprednisolone | adalimumab | mometasone | betamethasone,enbrel,726,164,164,726,0,0,0,0.2,1.0,1.0,0.4306765580733931,0.1,1.0,1.0,0.4306765580733931,0.05,1.0,1.0,0.4306765580733931,0.25,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0171,doxycycline | prednisone | azithromycin | rocephin | methylprednisolone | ceftriaxone | mometasone | epinephrine | ampicillin | budesonide | kenalog-40 | augmentin xr | triamcinolone | bactrim | medrol dosepak | sulfamethoxazole / trimethoprim | flunisolide | zithromax | ceftin | cedax,prednisone,1000,221,221,1000,0,0,0,0.2,1.0,1.0,0.6309297535714574,0.1,1.0,1.0,0.6309297535714574,0.05,1.0,1.0,0.6309297535714574,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0177,diclofenac | tramadol | stelara | acetaminophen / hydrocodone | enbrel | ustekinumab | doxycycline | etanercept | prednisone | lortab | ketoprofen | norco | indomethacin | valdecoxib | voltaren | duloxetine | cataflam | cymbalta | naprelan | probenecid,diclofenac | tramadol | acetaminophen / hydrocodone,420,255,255,420,0,0,0,0.6,1.0,1.0,0.9736505918364026,0.3,1.0,1.0,0.9736505918364026,0.15,1.0,1.0,0.9736505918364026,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0180,isotretinoin | accutane | benzoyl peroxide / clindamycin | tretinoin | adapalene / benzoyl peroxide | epiduo | magnesium hydroxide | claravis | benzaclin | spironolactone | doxycycline | phillips' milk of magnesia | duac | retin-a | dapsone | aczone | clindamycin / tretinoin | drospirenone / ethinyl estradiol | onexton | benzoyl peroxide / sulfur,adapalene / benzoyl peroxide,273,273,273,273,0,0,0,0.2,1.0,1.0,0.38685280723454163,0.1,1.0,1.0,0.38685280723454163,0.05,1.0,1.0,0.38685280723454163,0.2,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0175,"calcifediol | calcitriol | parathyroid hormone | ergocalciferol | calcium lactate | calcium phosphate, tribasic | thyroid desiccated | westhroid | cenestin | estropipate | conjugated estrogens | armour thyroid | premarin | thyquidity | rayaldee | estradiol | esterified estrogens | tirosint | doxorubicin | levothyroxine",thyroid desiccated | armour thyroid | levothyroxine,634,132,132,634,0,0,0,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,1.0,0.1564262420075855,0.15,1.0,1.0,0.3900840631017693,0.14285714285714285,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0183,rabeprazole | omeprazole / sodium bicarbonate | ranitidine | lansoprazole | zantac | esomeprazole | protonix | nexium | sucralfate | cimetidine | omeprazole | pantoprazole | carafate | pepcid | calcium carbonate | famotidine | aciphex | calcium carbonate / simethicone | prevacid | axid ar,aciphex | dexlansoprazole | rabeprazole | esomeprazole | lansoprazole | nexium,721,109,109,721,0,0,0,0.4,0.3333333333333333,1.0,0.48522855511632257,0.4,0.6666666666666666,1.0,0.6361757670231624,0.25,0.8333333333333334,1.0,0.7087435981937824,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0187,elocon | clobetasol | stelara | enbrel | ustekinumab | desonide | doxycycline | etanercept | prednisone | flurandrenolide | cordran tape | clocortolone | clobex | cloderm | thiothixene | desowen | methylprednisolone | adalimumab | mometasone | betamethasone,enbrel,726,164,164,726,0,0,0,0.2,1.0,1.0,0.4306765580733931,0.1,1.0,1.0,0.4306765580733931,0.05,1.0,1.0,0.4306765580733931,0.25,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0185,cyproheptadine | promethazine | prednisone | chlor-trimeton | phenergan | chlorpheniramine | epinephrine | ranitidine | carbinoxamine | azelastine | triamcinolone | tetracaine | olopatadine | diphenhydramine | benadryl | cetirizine | allegra | fexofenadine | zyrtec | levocetirizine,promethazine | cyproheptadine,672,558,511,625,0,0,0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0190,prednisone | methylprednisolone | cellcept | mycophenolate mofetil | hydrocortisone | triamcinolone | dexamethasone | azathioprine | imuran | betamethasone | medrol dosepak | pancreatin | diclofenac | adalimumab | humira | infliximab | remicade | golimumab | simponi | famotidine / ibuprofen,adalimumab | humira | infliximab | remicade,672,346,346,672,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.0,0.3866406125694651,0.07142857142857142,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0184,amitriptyline | venlafaxine | elavil | memantine | spironolactone | doxycycline | azithromycin | ceftriaxone | ampicillin | allopurinol | magnesium oxide | doryx | augmentin xr | cephalexin | sodium bicarbonate | bactrim | sulfamethoxazole / trimethoprim | ceftin | avelox | moxifloxacin,amitriptyline | venlafaxine | elavil | azithromycin,1000,347,347,927,0,0,0,0.6,0.75,1.0,0.8530852898337354,0.4,1.0,1.0,0.9517901481960025,0.2,1.0,1.0,0.9517901481960025,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0178,doxycycline | prednisone | metronidazole | azithromycin | rocephin | dapsone | ceftriaxone | zyvox | linezolid | filgrastim | neupogen | fluconazole | clindamycin | tobramycin | xenleta | lefamulin | cefotaxime | gentamicin | ferralet 90 | oxymetholone,doxycycline | azithromycin,1000,132,132,1000,0,0,0,0.4,1.0,1.0,0.8772153153380493,0.2,1.0,1.0,0.8772153153380493,0.1,1.0,1.0,0.8772153153380493,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0188,"epivir-hbv | tenofovir | viread | lamivudine | peginterferon alfa-2a | interferon alfa-2b | hepatitis b adult vaccine | adefovir | hepatitis a adult vaccine / hepatitis b adult vaccine | entecavir | peginterferon alfa-2b | diphtheria and tetanus toxoids / pertussis, acellular / poliovirus vaccine, inactivated / haemophilus b conjugate / hepatitis b vaccine | diphtheria toxoid / hepatitis b pediatric vaccine / pertussis, acellular / poliovirus vaccine, inactivated / tetanus toxoid | tenofovir alafenamide | hepatitis b pediatric vaccine | hepatitis b immune globulin | elocon | clobetasol | desonide | doxycycline",tenofovir | peginterferon alfa-2a | viread,467,16,16,467,0,0,0,0.6,1.0,1.0,0.7122630665145961,0.3,1.0,1.0,0.7122630665145961,0.15,1.0,1.0,0.7122630665145961,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0201,clonidine | catapres | hytrin | terazosin | aluminum chloride hexahydrate | drysol | gabapentin | amitriptyline | hypercare | xerac ac | potassium iodide | pima | tapazole | oxybutynin | onabotulinumtoxina | botox | benztropine | methimazole | propylthiouracil | iodine / potassium iodide,clonidine | catapres,825,22,22,825,0,0,0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0199,doxycycline | triamcinolone | ibuprofen | naproxen | flanax pain reliever | aleve | naprosyn | cephalexin | bactrim | sulfamethoxazole / trimethoprim | oxybutynin | avelox | moxifloxacin | doxy 100 | sucralfate | ciprofloxacin | levofloxacin | bactrim ds | levaquin | cipro,triamcinolone | naproxen,1000,25,25,1000,0,0,0,0.4,1.0,1.0,0.5992429307166866,0.2,1.0,1.0,0.5992429307166866,0.1,1.0,1.0,0.5992429307166866,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0195,ranitidine | lansoprazole | cimetidine | omeprazole | pantoprazole | famotidine | prednisone | methylprednisolone | budesonide | triamcinolone | dexamethasone | ciprofloxacin | levofloxacin | benzocaine | doxycycline | azithromycin | mometasone | ampicillin | doryx | kenalog-40,lansoprazole | ranitidine | omeprazole,1000,605,605,949,0,0,0,0.6,1.0,1.0,0.8798581971190338,0.3,1.0,1.0,0.8798581971190338,0.15,1.0,1.0,0.8798581971190338,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0192,isotretinoin | accutane | benzoyl peroxide / clindamycin | tretinoin | adapalene / benzoyl peroxide | epiduo | magnesium hydroxide | claravis | benzaclin | spironolactone | doxycycline | phillips' milk of magnesia | duac | retin-a | dapsone | aczone | clindamycin / tretinoin | drospirenone / ethinyl estradiol | onexton | benzoyl peroxide / sulfur,isotretinoin | accutane | adapalene / benzoyl peroxide,726,273,273,726,0,0,0,0.6,1.0,1.0,0.840466744283681,0.3,1.0,1.0,0.840466744283681,0.15,1.0,1.0,0.840466744283681,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0186,tadalafil | propranolol | sildenafil | dextroamphetamine | dexedrine | spironolactone | azor | amlodipine / olmesartan | clonidine | modafinil | amlodipine / hydrochlorothiazide / valsartan | exforge hct | avalide | verapamil | armodafinil | travoprost | hydrochlorothiazide / irbesartan | provigil | nuvigil | benicar,propranolol,1000,275,275,1000,0,0,0,0.2,1.0,1.0,0.6309297535714574,0.1,1.0,1.0,0.6309297535714574,0.05,1.0,1.0,0.6309297535714574,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0205,thyroid desiccated | westhroid | cenestin | estropipate | conjugated estrogens | armour thyroid | premarin | calcifediol | thyquidity | rayaldee | estradiol | esterified estrogens | tirosint | doxorubicin | levothyroxine | synthroid | cytomel | nature-throid | liothyronine | calcitriol,thyroid desiccated | armour thyroid | levothyroxine,87,61,61,87,0,0,0,0.2,0.3333333333333333,1.0,0.4692787260227565,0.2,0.6666666666666666,1.0,0.6364391809889588,0.15,1.0,1.0,0.753758862494648,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0206,doxycycline | prednisone | metronidazole | azithromycin | rocephin | ceftriaxone | zyvox | linezolid | fluconazole | clindamycin | tobramycin | gentamicin | cefotaxime | vancocin hcl | sulfamethoxazole / trimethoprim | zithromax | minocycline | ceftin | flagyl | avelox,doxycycline | azithromycin | clindamycin,1000,239,239,940,0,0,0,0.4,0.6666666666666666,1.0,0.625639979507489,0.3,1.0,1.0,0.7355117181677423,0.15,1.0,1.0,0.7355117181677423,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0179,gabapentin | amitriptyline | sumatriptan | nortriptyline | elavil | zolmitriptan | pamelor | metoclopramide | reglan | doxycycline | promethazine | ceftriaxone | phenergan | meclizine | chlorpromazine | ampicillin | lansoprazole | sulfamethoxazole / trimethoprim | prednisone | thorazine,sumatriptan | clonidine,1000,315,315,927,0,0,0,0.2,0.5,1.0,0.35195904451706733,0.1,0.5,1.0,0.35195904451706733,0.05,0.5,1.0,0.35195904451706733,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0209,clonidine | catapres | hytrin | terazosin | gabapentin | amitriptyline | onabotulinumtoxina | botox | aluminum chloride hexahydrate | drysol | hypercare | xerac ac | pima | potassium iodide | tapazole | oxybutynin | benztropine | prednisone | methimazole | glycopyrronium,clonidine | catapres,1000,447,447,738,0,0,0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0204,rabeprazole | omeprazole / sodium bicarbonate | ranitidine | lansoprazole | zantac | esomeprazole | protonix | nexium | sucralfate | cimetidine | omeprazole | pantoprazole | carafate | pepcid | calcium carbonate | famotidine | diclofenac | prednisone | chlordiazepoxide / clidinium | clonidine,rabeprazole | esomeprazole | lansoprazole,955,80,80,955,0,0,0,0.4,0.6666666666666666,1.0,0.6713860725233042,0.3,1.0,1.0,0.8385465274895064,0.15,1.0,1.0,0.8385465274895064,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0212,promethazine | phenergan | hydroxyzine | diphenhydramine | benadryl | atarax | vistaril | prednisone | triamcinolone | doxepin | corticotropin | doxycycline | loteprednol | lotemax | ampicillin | prednisolone | lansoprazole | sulfamethoxazole / trimethoprim | omeprazole | dexamethasone,prednisone | promethazine | hydroxyzine | doxycycline | sulfamethoxazole / trimethoprim,991,214,214,991,0,0,0,0.4,0.4,1.0,0.5977804022055987,0.3,0.6,1.0,0.6815931670619154,0.25,1.0,1.0,0.815933570421895,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0200,doxycycline | minocycline | prednisone | methotrexate | dexamethasone | chloramphenicol | tazorac | tazarotene | tetracycline | elocon | clobetasol | stelara | enbrel | ustekinumab | desonide | etanercept | flurandrenolide | cordran tape | clocortolone | clobex,prednisone | methotrexate | dexamethasone | enbrel | stelara,888,575,575,888,0,0,0,0.6,0.6,1.0,0.3818875609005223,0.3,0.6,1.0,0.3818875609005223,0.25,1.0,1.0,0.5810272394445147,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0196,metoclopramide | reglan | clonazepam | klonopin | propranolol | rizatriptan | treximet | lamotrigine | gabapentin | naproxen / sumatriptan | amitriptyline | relpax | maxalt | eletriptan | acetaminophen / butalbital / caffeine | frovatriptan | sumatriptan | bupropion | aspirin / butalbital / caffeine | diclofenac,lansoprazole | omeprazole | propranolol,1000,222,222,1000,0,0,0,0.2,0.3333333333333333,1.0,0.13129701067492244,0.1,0.3333333333333333,1.0,0.13129701067492244,0.05,0.3333333333333333,1.0,0.13129701067492244,0.2,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0216,doxycycline | ibuprofen | naproxen | cephalexin | triamcinolone | flanax pain reliever | bactrim | sulfamethoxazole / trimethoprim | oxybutynin | avelox | moxifloxacin | doxy 100 | sucralfate | ditropan xl | aleve | ciprofloxacin | naprosyn | levofloxacin | bactrim ds | levaquin,naproxen,372,25,25,372,0,0,0,0.2,1.0,1.0,0.5,0.1,1.0,1.0,0.5,0.05,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0210,cefadroxil | retapamulin | altabax | mupirocin | cefuroxime | sulconazole | ammoniated mercury | ozenoxacin | cobicistat / elvitegravir / emtricitabine / tenofovir | stribild | dexbrompheniramine / pseudoephedrine | drixoral cold and allergy | valacyclovir | efavirenz / emtricitabine / tenofovir | valtrex | atripla | aciphex | chlorpheniramine / hydrocodone | tussionex pennkinetic | ondansetron,cefuroxime | mupirocin | retapamulin,1000,8,8,1000,0,0,0,0.6,1.0,1.0,0.6717573587424964,0.3,1.0,1.0,0.6717573587424964,0.15,1.0,1.0,0.6717573587424964,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0217,prednisone | mometasone | triamcinolone | dexamethasone | fluticasone | methylprednisolone | budesonide | medrol dosepak | dupilumab | elocon | clobetasol | desonide | flurandrenolide | cordran tape | clocortolone | clobex | cloderm | betamethasone | fluocinonide | fluocinolone,prednisone,734,49,49,734,0,0,0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0198,cyproheptadine | promethazine | prednisone | chlor-trimeton | phenergan | chlorpheniramine | epinephrine | ranitidine | carbinoxamine | azelastine | triamcinolone | tetracaine | olopatadine | diphenhydramine | benadryl | cetirizine | allegra | fexofenadine | zyrtec | levocetirizine,promethazine | cyproheptadine,558,76,76,558,0,0,0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0215,liraglutide | gabapentin | victoza | tretinoin | clobetasol | desmopressin | pregabalin | pramlintide | humulin r u-500 (concentrated) | duloxetine | nortriptyline | cymbalta | chromium picolinate | byetta | symlin | topiramate | exubera | insulin isophane | ddavp | insulin aspart / insulin aspart protamine,liraglutide | victoza,1000,228,228,1000,0,0,0,0.4,1.0,1.0,0.9197207891481876,0.2,1.0,1.0,0.9197207891481876,0.1,1.0,1.0,0.9197207891481876,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0221,isotretinoin | accutane | benzoyl peroxide / clindamycin | tretinoin | adapalene / benzoyl peroxide | epiduo | magnesium hydroxide | claravis | benzaclin | spironolactone | doxycycline | phillips' milk of magnesia | duac | retin-a | dapsone | aczone | clindamycin / tretinoin | drospirenone / ethinyl estradiol | onexton | benzoyl peroxide / sulfur,isotretinoin | accutane | adapalene / benzoyl peroxide,273,273,273,273,0,0,0,0.6,1.0,1.0,0.9615980861491925,0.3,1.0,1.0,0.9615980861491925,0.15,1.0,1.0,0.9615980861491925,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0220,elocon | clobetasol | stelara | enbrel | ustekinumab | desonide | doxycycline | etanercept | prednisone | flurandrenolide | cordran tape | clocortolone | clobex | cloderm | thiothixene | desowen | methylprednisolone | adalimumab | mometasone | betamethasone,enbrel,353,164,164,353,0,0,0,0.2,1.0,1.0,0.4306765580733931,0.1,1.0,1.0,0.4306765580733931,0.05,1.0,1.0,0.4306765580733931,0.25,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0222,diclofenac | tramadol | stelara | acetaminophen / hydrocodone | enbrel | ustekinumab | doxycycline | etanercept | prednisone | lortab | ketoprofen | norco | indomethacin | valdecoxib | voltaren | duloxetine | cataflam | cymbalta | naprelan | probenecid,diclofenac,403,255,255,403,0,0,0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0225,liraglutide | gabapentin | victoza | tretinoin | clobetasol | desmopressin | pregabalin | pramlintide | humulin r u-500 (concentrated) | duloxetine | nortriptyline | cymbalta | chromium picolinate | byetta | symlin | topiramate | exubera | insulin isophane | ddavp | novolog mix 70 / 30,liraglutide | victoza,616,228,228,616,0,0,0,0.4,1.0,1.0,0.9197207891481876,0.2,1.0,1.0,0.9197207891481876,0.1,1.0,1.0,0.9197207891481876,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0219,clonidine | propranolol | catapres | verapamil | benicar | atenolol | nadolol | corgard | innopran xl | olmesartan | metoprolol | verelan pm | inderal | tenormin | calan sr | lisinopril | amlodipine | inderal la | norvasc | prinivil,propranolol | spironolactone | clonidine | catapres | terazosin | hytrin | benicar | olmesartan | verapamil,1000,447,447,1000,0,0,0,1.0,0.5555555555555556,1.0,1.0,0.6,0.6666666666666666,1.0,0.8221478928130895,0.3,0.6666666666666666,1.0,0.8221478928130895,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0230,doxycycline | prednisone | azithromycin | rocephin | aclidinium | tudorza pressair | xopenex | methylprednisolone | omalizumab | ceftriaxone | mometasone | xolair | levalbuterol | primatene mist | accolate | zafirlukast | intal inhaler | guaifenesin | epinephrine | ipratropium inhalation solution,prednisone,1000,221,221,1000,0,0,0,0.2,1.0,1.0,0.6309297535714574,0.1,1.0,1.0,0.6309297535714574,0.05,1.0,1.0,0.6309297535714574,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0229,doxycycline | minocycline | tazorac | tazarotene | tetracycline | dapsone | clindamycin | sulfamethoxazole / trimethoprim | erythromycin | prednisone | dexamethasone | isotretinoin | accutane | benzoyl peroxide / clindamycin | tretinoin | adapalene / benzoyl peroxide | epiduo | magnesium hydroxide | claravis | benzaclin,tazarotene | dapsone | clindamycin,802,555,479,726,0,0,0,0.2,0.3333333333333333,1.0,0.2192560461704936,0.3,1.0,1.0,0.5098509238173572,0.15,1.0,1.0,0.5098509238173572,0.25,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0235,stribild | cobicistat / elvitegravir / emtricitabine / tenofovir | efavirenz / emtricitabine / tenofovir | atripla | ondansetron | triumeq | abacavir / dolutegravir / lamivudine | clonidine | epzicom | emtricitabine / rilpivirine / tenofovir | complera | abacavir / lamivudine | fuzeon | enfuvirtide | reyataz | atazanavir | isentress | cobicistat / elvitegravir / emtricitabine / tenofovir alafenamide | genvoya | filgrastim,stribild | efavirenz / emtricitabine / tenofovir,154,119,119,154,0,0,0,0.4,1.0,1.0,0.9197207891481876,0.2,1.0,1.0,0.9197207891481876,0.1,1.0,1.0,0.9197207891481876,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0231,"calcifediol | calcitriol | parathyroid hormone | ergocalciferol | calcium phosphate, tribasic | calcium lactate | thyroid desiccated | westhroid | cenestin | estropipate | conjugated estrogens | armour thyroid | premarin | rayaldee | thyquidity | estradiol | esterified estrogens | tirosint | doxorubicin | levothyroxine",thyroid desiccated | armour thyroid | levothyroxine,1000,112,112,958,0,0,0,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,1.0,0.12669792223864473,0.15,1.0,1.0,0.35921782385985457,0.14285714285714285,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0207,dexamethasone | clobetasol | fluocinolone | duloxetine | cymbalta | zostrix | capsaicin | prednisone | ibuprofen | naproxen | capzasin-hp | aleve | zostrix diabetic foot pain | liraglutide | gabapentin | victoza | tretinoin | desmopressin | pregabalin | pramlintide,duloxetine | cymbalta,1000,476,273,797,0,0,0,0.4,1.0,1.0,0.5012658353418872,0.2,1.0,1.0,0.5012658353418872,0.1,1.0,1.0,0.5012658353418872,0.25,1.0,1.0,1.0,0.0,0.0,0.0,1.0
candidate_union_no_prior_no_bm25,eval_0233,prednisone | methylprednisolone | adalimumab | humira | infliximab | remicade | hydrocortisone | triamcinolone | dexamethasone | cyclosporine | prednisolone | elocon | clobetasol | stelara | enbrel | ustekinumab | desonide | doxycycline | etanercept | flurandrenolide,prednisone | adalimumab | humira,238,164,164,238,0,0,0,0.6,1.0,1.0,0.8132022820105483,0.3,1.0,1.0,0.8132022820105483,0.15,1.0,1.0,0.8132022820105483,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
