query_id,phase2_mode,symptom_text,predicted_diseases,predicted_symptoms,recommended,relevant,half_confirmed_in_top20_total,selection_sources,precision@5,recall@5,hit@5,ndcg@5,precision@10,recall@10,hit@10,ndcg@10,precision@20,recall@20,hit@20,ndcg@20,mrr
eval_0230,verified_xgb_ranker,I've been coughing a lot and feel short of breath when I walk fast. It's been going on for weeks.,"[{""name"": ""bronchial_asthma"", ""confidence"": 0.98}]","[{""name"": ""breathlessness"", ""confidence"": 1.0}, {""name"": ""cough"", ""confidence"": 1.0}]",prednisone|xopenex|medrol dosepak,prednisone,4,half_confirmed|half_confirmed|half_confirmed,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.05,1.0,1.0,1.0,1.0
eval_0229,verified_xgb_ranker,"My face is a mess with pimples that scar, and I have these rough, scaly areas on my scalp that have a silvery sheen.","[{""name"": ""acne"", ""confidence"": 1.0}, {""name"": ""psoriasis"", ""confidence"": 0.93}]","[{""name"": ""pus_filled_pimples"", ""confidence"": 1.0}, {""name"": ""silver_like_dusting"", ""confidence"": 0.9972391700147534}]",doxycycline|isotretinoin|minocycline|tazorac|tazarotene|prednisone,tazarotene|dapsone|clindamycin,31,half_confirmed|half_confirmed|half_confirmed|half_confirmed|half_confirmed|half_confirmed,0.2,0.333333,1.0,0.196946,0.1,0.333333,1.0,0.196946,0.05,0.333333,1.0,0.196946,0.2
eval_0235,verified_xgb_ranker,I've been having diarrhea for weeks and losing muscle mass. What could cause this?,"[{""name"": ""aids"", ""confidence"": 1.0}, {""name"": ""hyperthyroidism"", ""confidence"": 0.68}]","[{""name"": ""muscle_wasting"", ""confidence"": 0.7406170911412464}]",cobicistat / elvitegravir / emtricitabine / tenofovir|stribild|efavirenz / emtricitabine / tenofovir|clonidine|drysol|hypercare,stribild|efavirenz / emtricitabine / tenofovir,17,half_confirmed|half_confirmed|half_confirmed|phase2_fallback|phase2_fallback|phase2_fallback,0.4,1.0,1.0,0.693426,0.2,1.0,1.0,0.693426,0.1,1.0,1.0,0.693426,0.5
eval_0231,verified_xgb_ranker,Dizziness and fatigue? It might be more than just tiredness – check your thyroid health.,"[{""name"": ""hypothyroidism"", ""confidence"": 0.98}]","[{""name"": ""dizziness"", ""confidence"": 0.7800390255201328}, {""name"": ""fatigue"", ""confidence"": 1.0}]",thyroid desiccated|levothyroxine|armour thyroid,thyroid desiccated|armour thyroid|levothyroxine,9,half_confirmed|half_confirmed|half_confirmed,0.6,1.0,1.0,0.929859,0.3,1.0,1.0,0.929859,0.15,1.0,1.0,0.929859,1.0
eval_0207,verified_xgb_ranker,I have joint pain and also been feeling very thirsty and hungry lately. Could these be related?,"[{""name"": ""diabetes"", ""confidence"": 0.95}]","[{""name"": ""joint_pain"", ""confidence"": 0.8730282374566217}]",victoza|liraglutide|clobetasol,duloxetine|cymbalta,2,half_confirmed|half_confirmed|phase2_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0233,verified_xgb_ranker,"My skin itches so much from the inside, and it's starting to peel off. How can I relieve this?","[{""name"": ""psoriasis"", ""confidence"": 0.9}]","[{""name"": ""internal_itching"", ""confidence"": 1.0}, {""name"": ""itching"", ""confidence"": 0.5932737152653859}, {""name"": ""skin_peeling"", ""confidence"": 0.9802929053307494}]",prednisone|dexamethasone|methylprednisolone,prednisone|adalimumab|humira,15,half_confirmed|half_confirmed|half_confirmed,0.2,0.333333,1.0,0.339398,0.1,0.333333,1.0,0.339398,0.05,0.333333,1.0,0.339398,1.0
eval_0223,verified_xgb_ranker,"My aunt always has a burning feeling in her stomach after dinner, and my uncle can't walk far because his knees give him so much pain.","[{""name"": ""peptic_ulcer_diseae"", ""confidence"": 0.08}]","[{""name"": ""abdominal_pain"", ""confidence"": 1.0}, {""name"": ""knee_pain"", ""confidence"": 1.0}]",sucralfate|rabeprazole|triamcinolone,triamcinolone|sucralfate|prednisone|adalimumab,2,half_confirmed|half_confirmed|phase2_fallback,0.4,0.5,1.0,0.653252,0.2,0.5,1.0,0.653252,0.1,0.5,1.0,0.653252,1.0
eval_0213,verified_xgb_ranker,Racing heart with chest pain and profuse sweating? Take quick steps to manage thyroid and blood pressure issues!,"[{""name"": ""hyperthyroidism"", ""confidence"": 0.8}]","[{""name"": ""chest_pain"", ""confidence"": 1.0}, {""name"": ""fast_heart_rate"", ""confidence"": 0.8229489766433319}, {""name"": ""sweating"", ""confidence"": 1.0}]",clonidine|catapres|aluminum chloride hexahydrate,clonidine|catapres|terazosin|hytrin,0,phase2_fallback|phase2_fallback|phase2_fallback,0.4,0.5,1.0,0.636682,0.2,0.5,1.0,0.636682,0.1,0.5,1.0,0.636682,1.0
eval_0218,verified_xgb_ranker,"Sarah can barely catch her breath, and she's coughing up rusty colored stuff. She says her chest hurts too.","[{""name"": ""pneumonia"", ""confidence"": 1.0}]","[{""name"": ""breathlessness"", ""confidence"": 0.8365488916151266}, {""name"": ""chest_pain"", ""confidence"": 1.0}, {""name"": ""rusty_sputum"", ""confidence"": 0.9961969251577922}]",azithromycin|sulfamethoxazole / trimethoprim|ceftriaxone,doxycycline|azithromycin,7,half_confirmed|half_confirmed|half_confirmed,0.2,0.5,1.0,0.613147,0.1,0.5,1.0,0.613147,0.05,0.5,1.0,0.613147,1.0
eval_0242,verified_xgb_ranker,"I'm always tired, gaining weight, and sometimes I feel dizzy. What's going on with me?","[{""name"": ""hypothyroidism"", ""confidence"": 0.91}]","[{""name"": ""dizziness"", ""confidence"": 1.0}, {""name"": ""fatigue"", ""confidence"": 1.0}]",thyroid desiccated|westhroid|levothyroxine,thyroid desiccated|armour thyroid|levothyroxine,9,half_confirmed|half_confirmed|half_confirmed,0.4,0.666667,1.0,0.703918,0.2,0.666667,1.0,0.703918,0.1,0.666667,1.0,0.703918,1.0
eval_0241,verified_xgb_ranker,I often have headaches along with neck pain and dizziness. Could they be connected?,"[{""name"": ""cervical_spondylosis"", ""confidence"": 1.0}, {""name"": ""migraine"", ""confidence"": 0.55}]","[{""name"": ""dizziness"", ""confidence"": 1.0}, {""name"": ""neck_pain"", ""confidence"": 1.0}]",lorazepam|ativan|baclofen|eletriptan|frovatriptan|maxalt,baclofen|onabotulinumtoxina|botox|lioresal|propranolol,10,phase2_fallback|phase2_fallback|phase2_fallback|half_confirmed|half_confirmed|half_confirmed,0.2,0.2,1.0,0.124566,0.1,0.2,1.0,0.124566,0.05,0.2,1.0,0.124566,0.333333
eval_0237,verified_xgb_ranker,"My skin is so itchy, and I see some dark spots appearing. Also, I've been feeling like I need to urinate frequently.","[{""name"": ""fungal_infection"", ""confidence"": 0.87}]","[{""name"": ""dischromic_patches"", ""confidence"": 0.5264163060545844}, {""name"": ""itching"", ""confidence"": 1.0}]",prednisone|doxycycline|azithromycin,sulfamethoxazole / trimethoprim|bactrim|fluconazole,0,phase2_fallback|phase2_fallback|phase2_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0244,verified_xgb_ranker,"I've been getting headaches and chills, and my wrists are swollen. Is this related?","[{""name"": ""arthritis"", ""confidence"": 1.0}]","[{""name"": ""chills"", ""confidence"": 0.978138054224176}, {""name"": ""headache"", ""confidence"": 0.934519692672763}, {""name"": ""swelling_joints"", ""confidence"": 0.8732809298080053}]",prednisone|methylprednisolone|medrol dosepak,doxycycline|prednisone|methylprednisolone|hydroxychloroquine|doxy 100|deltasone|diclofenac|naproxen,12,half_confirmed|half_confirmed|half_confirmed,0.4,0.25,1.0,0.553146,0.2,0.25,1.0,0.436404,0.1,0.25,1.0,0.436404,1.0
eval_0252,verified_xgb_ranker,"I get these throbbing pains in my head that come and go, and they keep me up at night. I've been feeling more irritable lately.","[{""name"": ""others"", ""confidence"": 0.93}]","[{""name"": ""irritability"", ""confidence"": 0.43672823491762014}]",escitalopram|diazepam|alprazolam,gabapentin|propranolol,17,half_confirmed|half_confirmed|half_confirmed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0227,verified_xgb_ranker,"Feeling extremely weak, headache, and my face looks sunken – concerned.","[{""name"": ""typhoid"", ""confidence"": 1.0}]","[{""name"": ""fatigue"", ""confidence"": 0.4569326879657047}, {""name"": ""headache"", ""confidence"": 0.9478802523440213}]",azithromycin|ceftriaxone|ampicillin,ceftriaxone|ciprofloxacin,0,phase2_fallback|phase2_fallback|phase2_fallback,0.2,0.5,1.0,0.296082,0.1,0.5,1.0,0.296082,0.05,0.5,1.0,0.296082,0.5
eval_0232,verified_xgb_ranker,"Whenever I'm near cats, I start sneezing and my eyes get really watery. How can I manage this?","[{""name"": ""allergy"", ""confidence"": 1.0}]","[{""name"": ""continuous_sneezing"", ""confidence"": 1.0}, {""name"": ""watering_from_eyes"", ""confidence"": 1.0}]",prednisone|promethazine|cyproheptadine,prednisone|promethazine,10,half_confirmed|half_confirmed|half_confirmed,0.4,1.0,1.0,0.913402,0.2,1.0,1.0,0.913402,0.1,1.0,1.0,0.913402,1.0
eval_0257,verified_xgb_ranker,"My stomach aches constantly, and I'm passing gas more than usual. Is this normal?","[{""name"": ""peptic_ulcer_diseae"", ""confidence"": 1.0}]","[{""name"": ""abdominal_pain"", ""confidence"": 0.4481692652496049}, {""name"": ""passage_of_gases"", ""confidence"": 1.0}, {""name"": ""stomach_pain"", ""confidence"": 1.0}]",rabeprazole|lansoprazole|esomeprazole,rabeprazole|esomeprazole|lansoprazole,9,half_confirmed|half_confirmed|half_confirmed,0.6,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.15,1.0,1.0,1.0,1.0
eval_0251,verified_xgb_ranker,"I'm so weak I can't get out of bed, my muscles ache, and every joint screams with pain. I don't know what to do.","[{""name"": ""arthritis"", ""confidence"": 0.33}]","[{""name"": ""joint_pain"", ""confidence"": 1.0}, {""name"": ""muscle_pain"", ""confidence"": 0.3766798484509331}, {""name"": ""muscle_weakness"", ""confidence"": 1.0}]",prednisone|methylprednisolone|betamethasone,prednisone|enbrel|naproxen|triamcinolone|ibuprofen,16,half_confirmed|half_confirmed|half_confirmed,0.2,0.2,1.0,0.249133,0.1,0.2,1.0,0.249133,0.05,0.2,1.0,0.249133,1.0
eval_0249,verified_xgb_ranker,I have a persistent cough with some chest pain and a low-grade fever. Should I be worried?,"[{""name"": ""tuberculosis"", ""confidence"": 0.08}]","[{""name"": ""chest_pain"", ""confidence"": 1.0}, {""name"": ""cough"", ""confidence"": 0.9167851933683109}, {""name"": ""mild_fever"", ""confidence"": 1.0}]",prednisone|aciphex|doxycycline,doxycycline,0,phase2_fallback|phase2_fallback|phase2_fallback,0.2,1.0,1.0,0.5,0.1,1.0,1.0,0.5,0.05,1.0,1.0,0.5,0.333333
eval_0246,verified_xgb_ranker,"My neighbor is always tired and snaps at everyone, I wonder if it's her blood pressure or thyroid.","[{""name"": ""hypertension"", ""confidence"": 0.05}, {""name"": ""hyperthyroidism"", ""confidence"": 0.79}, {""name"": ""hypothyroidism"", ""confidence"": 0.54}]","[{""name"": ""fatigue"", ""confidence"": 1.0}, {""name"": ""irritability"", ""confidence"": 0.9733670295746227}]",clonidine|spironolactone|catapres|aluminum chloride hexahydrate|drysol|hypercare|thyroid desiccated|westhroid|armour thyroid,thyroid desiccated|armour thyroid|levothyroxine,12,half_confirmed|half_confirmed|half_confirmed|phase2_fallback|phase2_fallback|phase2_fallback|half_confirmed|half_confirmed|half_confirmed,0.0,0.0,0.0,0.0,0.2,0.666667,1.0,0.297693,0.1,0.666667,1.0,0.297693,0.142857
eval_0260,verified_xgb_ranker,Knees are swollen and walking is painful. Is there a way to reduce the swelling?,"[{""name"": ""osteoarthristis"", ""confidence"": 1.0}]","[{""name"": ""knee_pain"", ""confidence"": 1.0}, {""name"": ""painful_walking"", ""confidence"": 0.7774199573548333}, {""name"": ""swelling_joints"", ""confidence"": 1.0}]",naprosyn|naproxen|doxycycline,naproxen,1,half_confirmed|phase2_fallback|phase2_fallback,0.2,1.0,1.0,0.63093,0.1,1.0,1.0,0.63093,0.05,1.0,1.0,0.63093,0.5
eval_0250,verified_xgb_ranker,"I have a headache and feel tired all the time. Also, I noticed a rash on my arms and have had diarrhea.","[{""name"": ""chicken_pox"", ""confidence"": 0.48}, {""name"": ""gastroenteritis"", ""confidence"": 0.74}]","[{""name"": ""diarrhoea"", ""confidence"": 0.9314861482123423}, {""name"": ""fatigue"", ""confidence"": 1.0}, {""name"": ""headache"", ""confidence"": 0.9967995186557086}, {""name"": ""skin_rash"", ""confidence"": 0.8516502654044444}]",valacyclovir|acyclovir|valtrex|doxycycline|sulfamethoxazole / trimethoprim|amitriptyline,valacyclovir|valtrex|acyclovir,2,half_confirmed|half_confirmed|phase2_fallback|phase2_fallback|phase2_fallback|phase2_fallback,0.6,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.15,1.0,1.0,1.0,1.0
eval_0261,verified_xgb_ranker,My nails are all red and have little dents in them. Is this normal?,"[{""name"": ""psoriasis"", ""confidence"": 1.0}]","[{""name"": ""inflammatory_nails"", ""confidence"": 0.9844692418144602}, {""name"": ""small_dents_in_nails"", ""confidence"": 0.9952277826824835}]",enbrel|prednisone|ustekinumab,enbrel,16,half_confirmed|half_confirmed|half_confirmed,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.05,1.0,1.0,1.0,1.0
eval_0264,verified_xgb_ranker,I have joint swelling and also stomach pains occasionally.,"[{""name"": ""arthritis"", ""confidence"": 0.51}]","[{""name"": ""abdominal_pain"", ""confidence"": 0.14249102558752919}, {""name"": ""joint_pain"", ""confidence"": 1.0}]",prednisone|methylprednisolone|adalimumab,adalimumab|humira|infliximab|remicade,12,half_confirmed|half_confirmed|half_confirmed,0.2,0.25,1.0,0.19519,0.1,0.25,1.0,0.19519,0.05,0.25,1.0,0.19519,0.333333
eval_0268,verified_xgb_ranker,"My eyes water frequently, and I have stiffness and swelling in my joints. Should I see a specialist?","[{""name"": ""allergy"", ""confidence"": 0.96}, {""name"": ""arthritis"", ""confidence"": 1.0}]","[{""name"": ""movement_stiffness"", ""confidence"": 1.0}, {""name"": ""swelling_joints"", ""confidence"": 0.7895516607480867}, {""name"": ""watering_from_eyes"", ""confidence"": 0.9990929269913673}]",prednisone|triamcinolone|corticotropin|prednisone|triamcinolone|diclofenac,prednisone|triamcinolone|prednisolone|loteprednol|lotemax,22,half_confirmed|half_confirmed|half_confirmed|half_confirmed|half_confirmed|half_confirmed,0.8,0.8,1.0,0.650507,0.4,0.8,1.0,0.650507,0.2,0.8,1.0,0.650507,1.0
eval_0267,verified_xgb_ranker,"I have pimples on my back, and my kid has a similar rash with sores around the nose. Could it be the same thing?","[{""name"": ""acne"", ""confidence"": 1.0}, {""name"": ""impetigo"", ""confidence"": 0.1}]","[{""name"": ""itching"", ""confidence"": 0.11672283762117212}, {""name"": ""pus_filled_pimples"", ""confidence"": 1.0}, {""name"": ""red_sore_around_nose"", ""confidence"": 0.7670876781189232}, {""name"": ""skin_rash"", ""confidence"": 0.9588407313044073}]",doxycycline|isotretinoin|accutane|retapamulin|altabax|doxycycline,isotretinoin|accutane|adapalene / benzoyl peroxide|doxycycline|cefuroxime|mupirocin|retapamulin,14,half_confirmed|half_confirmed|half_confirmed|half_confirmed|half_confirmed|phase2_fallback,0.8,0.571429,1.0,0.820105,0.5,0.714286,1.0,0.814005,0.25,0.714286,1.0,0.814005,1.0
eval_0253,verified_xgb_ranker,"I saw that my friend's nails have these weird dents and look inflamed, and she says they're painful.","[{""name"": ""psoriasis"", ""confidence"": 1.0}]","[{""name"": ""inflammatory_nails"", ""confidence"": 1.0}, {""name"": ""small_dents_in_nails"", ""confidence"": 1.0}]",enbrel|prednisone|ustekinumab,prednisone|enbrel,16,half_confirmed|half_confirmed|half_confirmed,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
eval_0276,verified_xgb_ranker,"My chest is tight, I'm wheezing, and coughing up thick phlegm. Breathing is a struggle.","[{""name"": ""bronchial_asthma"", ""confidence"": 1.0}]","[{""name"": ""breathlessness"", ""confidence"": 1.0}, {""name"": ""chest_pain"", ""confidence"": 0.9745126488455688}, {""name"": ""cough"", ""confidence"": 0.8689027575840769}, {""name"": ""mucoid_sputum"", ""confidence"": 0.10483894618713051}]",prednisone|medrol dosepak|triamcinolone,prednisone,4,half_confirmed|half_confirmed|half_confirmed,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.05,1.0,1.0,1.0,1.0
eval_0277,verified_xgb_ranker,"I'm urinating frequently, and my eyesight seems off, like things are blurry. Is this normal?","[{""name"": ""diabetes"", ""confidence"": 1.0}]","[{""name"": ""blurred_and_distorted_vision"", ""confidence"": 1.0}, {""name"": ""polyuria"", ""confidence"": 1.0}]",liraglutide|victoza|pramlintide,liraglutide|victoza,13,half_confirmed|half_confirmed|half_confirmed,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
eval_0272,verified_xgb_ranker,"I have pain in my joints and my stomach, and I drink a lot. Could these be connected?","[{""name"": ""alcoholic_hepatitis"", ""confidence"": 0.77}, {""name"": ""arthritis"", ""confidence"": 0.54}]","[{""name"": ""abdominal_pain"", ""confidence"": 1.0}, {""name"": ""history_of_alcohol_consumption"", ""confidence"": 0.4888550775830132}, {""name"": ""joint_pain"", ""confidence"": 0.7964889368962038}]",prednisone|elocon|desonide|prednisone|methylprednisolone|betamethasone,budesonide,6,phase2_fallback|phase2_fallback|phase2_fallback|half_confirmed|half_confirmed|half_confirmed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0262,verified_xgb_ranker,"Walking downstairs is becoming painful, and my ankles feel swollen at times.","[{""name"": ""arthritis"", ""confidence"": 1.0}]","[{""name"": ""painful_walking"", ""confidence"": 1.0}, {""name"": ""swelling_joints"", ""confidence"": 0.924389943808341}]",diclofenac|prednisone|enbrel,diclofenac|tramadol|acetaminophen / hydrocodone,13,half_confirmed|half_confirmed|half_confirmed,0.2,0.333333,1.0,0.570141,0.1,0.333333,1.0,0.570141,0.05,0.333333,1.0,0.570141,1.0
eval_0275,verified_xgb_ranker,Peeing burns and I always feel like I need to go to the bathroom.,"[{""name"": ""urinary_tract_infection"", ""confidence"": 1.0}]","[{""name"": ""burning_micturition"", ""confidence"": 0.49446551485822815}, {""name"": ""continuous_feel_of_urine"", ""confidence"": 0.9962626326952553}]",sulfamethoxazole / trimethoprim|azithromycin|bactrim,doxycycline,5,half_confirmed|half_confirmed|half_confirmed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0271,verified_xgb_ranker,I have blackheads on my nose and also feel very hungry all the time with weight loss. What could be wrong?,"[{""name"": ""acne"", ""confidence"": 1.0}, {""name"": ""diabetes"", ""confidence"": 0.79}]","[{""name"": ""blackheads"", ""confidence"": 0.9996950550033511}, {""name"": ""excessive_hunger"", ""confidence"": 0.8922644011170893}, {""name"": ""increased_appetite"", ""confidence"": 1.0}, {""name"": ""runny_nose"", ""confidence"": 0.04364825669910193}, {""name"": ""weight_loss"", ""confidence"": 0.98241663326663}]",tretinoin|isotretinoin|doxycycline|liraglutide|victoza|pregabalin,tretinoin|doxycycline|spironolactone|liraglutide|victoza,17,half_confirmed|half_confirmed|half_confirmed|half_confirmed|half_confirmed|half_confirmed,0.8,0.8,1.0,0.81704,0.4,0.8,1.0,0.81704,0.2,0.8,1.0,0.81704,1.0
eval_0279,verified_xgb_ranker,"I've got a runny nose, my eyes are watering, and I'm coughing a lot. Could it be allergies or a cold?","[{""name"": ""allergy"", ""confidence"": 1.0}, {""name"": ""common_cold"", ""confidence"": 1.0}]","[{""name"": ""congestion"", ""confidence"": 0.37776629390544264}, {""name"": ""cough"", ""confidence"": 0.9850188655422474}, {""name"": ""runny_nose"", ""confidence"": 1.0}, {""name"": ""watering_from_eyes"", ""confidence"": 0.9796448184797442}]",prednisone|promethazine|cyproheptadine|dexbrompheniramine / pseudoephedrine|drixoral cold and allergy|chlorpheniramine / hydrocodone,prednisone|promethazine|cyproheptadine|triamcinolone|azelastine|phenergan,23,half_confirmed|half_confirmed|half_confirmed|half_confirmed|half_confirmed|half_confirmed,0.6,0.5,1.0,0.722727,0.3,0.5,1.0,0.644824,0.15,0.5,1.0,0.644824,1.0
eval_0284,verified_xgb_ranker,"I have asthma, but now I'm having trouble breathing, running a fever, and coughing up thick mucus. I'm really scared.","[{""name"": ""bronchial_asthma"", ""confidence"": 1.0}, {""name"": ""pneumonia"", ""confidence"": 1.0}]","[{""name"": ""breathlessness"", ""confidence"": 1.0}, {""name"": ""cough"", ""confidence"": 0.678102967824273}, {""name"": ""high_fever"", ""confidence"": 0.8994043803445266}, {""name"": ""mucoid_sputum"", ""confidence"": 1.0}]",prednisone|xopenex|levalbuterol|azithromycin|sulfamethoxazole / trimethoprim|ceftriaxone,doxycycline|azithromycin|prednisone|sulfamethoxazole / trimethoprim|ceftriaxone,12,half_confirmed|half_confirmed|half_confirmed|half_confirmed|half_confirmed|half_confirmed,0.6,0.6,1.0,0.672933,0.4,0.8,1.0,0.76757,0.2,0.8,1.0,0.76757,1.0
eval_0281,verified_xgb_ranker,"My heart is racing, I'm coughing non-stop, and the phlegm has a rusty color.","[{""name"": ""pneumonia"", ""confidence"": 1.0}]","[{""name"": ""cough"", ""confidence"": 0.6396727045240932}, {""name"": ""fast_heart_rate"", ""confidence"": 1.0}, {""name"": ""rusty_sputum"", ""confidence"": 1.0}]",azithromycin|sulfamethoxazole / trimethoprim|ceftriaxone,doxycycline|azithromycin,7,half_confirmed|half_confirmed|half_confirmed,0.2,0.5,1.0,0.703918,0.1,0.5,1.0,0.703918,0.05,0.5,1.0,0.703918,1.0
eval_0269,verified_xgb_ranker,"I'm overweight and always feel exhausted, could it be something serious?","[{""name"": ""diabetes"", ""confidence"": 1.0}]","[{""name"": ""fatigue"", ""confidence"": 1.0}, {""name"": ""obesity"", ""confidence"": 1.0}]",liraglutide|victoza|pramlintide,liraglutide|victoza,12,half_confirmed|half_confirmed|half_confirmed,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
eval_0270,verified_xgb_ranker,"Sores around the nose, blisters with yellow ooze, and a high fever in my infant. I don't know what to do.","[{""name"": ""impetigo"", ""confidence"": 1.0}]","[{""name"": ""blister"", ""confidence"": 1.0}, {""name"": ""high_fever"", ""confidence"": 1.0}, {""name"": ""red_sore_around_nose"", ""confidence"": 0.9641178243742202}, {""name"": ""yellow_crust_ooze"", ""confidence"": 0.998608884115004}]",retapamulin|altabax|cefuroxime,cefuroxime|mupirocin|retapamulin,3,half_confirmed|half_confirmed|half_confirmed,0.4,0.666667,1.0,0.678796,0.2,0.666667,1.0,0.678796,0.1,0.666667,1.0,0.678796,1.0
eval_0280,verified_xgb_ranker,I have blackheads on my nose and a rash on my chest that's itchy. Could they be connected?,"[{""name"": ""acne"", ""confidence"": 1.0}, {""name"": ""fungal_infection"", ""confidence"": 0.88}]","[{""name"": ""blackheads"", ""confidence"": 0.9953289054715811}, {""name"": ""itching"", ""confidence"": 0.9234180247760961}, {""name"": ""skin_rash"", ""confidence"": 0.4846979461951432}]",doxycycline|isotretinoin|accutane|doxycycline|sulfamethoxazole / trimethoprim|bactrim,doxycycline|clindamycin|minocycline,12,half_confirmed|half_confirmed|half_confirmed|phase2_fallback|phase2_fallback|phase2_fallback,0.4,0.666667,1.0,0.671386,0.2,0.666667,1.0,0.671386,0.1,0.666667,1.0,0.671386,1.0
eval_0287,verified_xgb_ranker,"I've had neck issues for years, but now I'm dealing with diarrhea. Could stress be making everything worse?","[{""name"": ""cervical_spondylosis"", ""confidence"": 0.9}, {""name"": ""gastroenteritis"", ""confidence"": 0.34}, {""name"": ""hyperthyroidism"", ""confidence"": 0.89}]","[{""name"": ""diarrhoea"", ""confidence"": 1.0}, {""name"": ""enlarged_thyroid"", ""confidence"": 0.6318583987223312}, {""name"": ""neck_pain"", ""confidence"": 1.0}]",lorazepam|ativan|onabotulinumtoxina|opium|lorazepam|ativan|oxybutynin|onabotulinumtoxina|botox,onabotulinumtoxina|gabapentin|amitriptyline,1,phase2_fallback|phase2_fallback|phase2_fallback|half_confirmed|phase2_fallback|phase2_fallback|phase2_fallback|phase2_fallback|phase2_fallback,0.2,0.333333,1.0,0.234639,0.2,0.666667,1.0,0.38268,0.1,0.666667,1.0,0.38268,0.333333
eval_0273,verified_xgb_ranker,I keep getting headaches and feeling dizzy. It's making me really irritable. Any ideas?,"[{""name"": ""migraine"", ""confidence"": 0.48}]","[{""name"": ""dizziness"", ""confidence"": 0.6066693183268234}, {""name"": ""irritability"", ""confidence"": 0.6145952844689486}]",propranolol|innopran xl|clonidine,propranolol|clonidine,2,half_confirmed|half_confirmed|phase2_fallback,0.4,1.0,1.0,0.938557,0.2,1.0,1.0,0.938557,0.1,1.0,1.0,0.938557,1.0
eval_0292,verified_xgb_ranker,Is it common for joint stiffness to get worse in cold weather? My hands feel like blocks of ice in the morning.,"[{""name"": ""arthritis"", ""confidence"": 1.0}]","[{""name"": ""movement_stiffness"", ""confidence"": 1.0}]",diclofenac|prednisone|enbrel,diclofenac,13,half_confirmed|half_confirmed|half_confirmed,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.05,1.0,1.0,1.0,1.0
eval_0278,verified_xgb_ranker,"My cousin has been itching like crazy, and her urine smells awful. She's embarrassed to talk about it.","[{""name"": ""urinary_tract_infection"", ""confidence"": 0.87}]","[{""name"": ""foul_smell_of urine"", ""confidence"": 1.0}, {""name"": ""itching"", ""confidence"": 1.0}]",azithromycin|sulfamethoxazole / trimethoprim|bactrim,doxycycline|azithromycin|bactrim|fluconazole,8,half_confirmed|half_confirmed|half_confirmed,0.4,0.5,1.0,0.518201,0.2,0.5,1.0,0.518201,0.1,0.5,1.0,0.518201,1.0
eval_0297,verified_xgb_ranker,"I often feel acid reflux, especially at night. It disturbs my sleep.","[{""name"": ""gerd"", ""confidence"": 1.0}]","[{""name"": ""acidity"", ""confidence"": 1.0}]",aciphex|rabeprazole|prevacid,aciphex|dexlansoprazole|rabeprazole,15,half_confirmed|half_confirmed|half_confirmed,0.4,0.666667,1.0,0.765361,0.2,0.666667,1.0,0.765361,0.1,0.666667,1.0,0.765361,1.0
eval_0296,verified_xgb_ranker,"My sister's nails are thick and inflamed, and she has silver dust on her skin.","[{""name"": ""psoriasis"", ""confidence"": 1.0}]","[{""name"": ""inflammatory_nails"", ""confidence"": 0.9188111725310627}, {""name"": ""silver_like_dusting"", ""confidence"": 0.772565659148159}]",enbrel|prednisone|ustekinumab,prednisone|enbrel,16,half_confirmed|half_confirmed|half_confirmed,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
eval_0291,verified_xgb_ranker,"I feel so dehydrated, my eyes are sunk in, my heart is beating fast, and I keep vomiting.","[{""name"": ""gastroenteritis"", ""confidence"": 1.0}]","[{""name"": ""dehydration"", ""confidence"": 1.0}, {""name"": ""fast_heart_rate"", ""confidence"": 0.9908339828716148}, {""name"": ""sunken_eyes"", ""confidence"": 1.0}, {""name"": ""vomiting"", ""confidence"": 1.0}]",opium|doxycycline|cholestyramine,doxycycline,1,half_confirmed|phase2_fallback|phase2_fallback,0.2,1.0,1.0,0.63093,0.1,1.0,1.0,0.63093,0.05,1.0,1.0,0.63093,0.5
