query_id,symptom_text,predicted_diseases,predicted_symptoms,recommended,relevant,precision@5,recall@5,hit@5,ndcg@5,precision@10,recall@10,hit@10,ndcg@10,precision@20,recall@20,hit@20,ndcg@20,mrr
eval_0267,"I have pimples on my back, and my kid has a similar rash with sores around the nose. Could it be the same thing?","[{""name"": ""acne"", ""confidence"": 1.0}, {""name"": ""impetigo"", ""confidence"": 0.1}]","[{""name"": ""itching"", ""confidence"": 0.11672283762117212}, {""name"": ""pus_filled_pimples"", ""confidence"": 1.0}, {""name"": ""red_sore_around_nose"", ""confidence"": 0.7670876781189232}, {""name"": ""skin_rash"", ""confidence"": 0.9588407313044073}]",doxycycline|doryx|clindamycin|retapamulin|altabax|cefuroxime,isotretinoin|accutane|adapalene / benzoyl peroxide|doxycycline|cefuroxime|mupirocin|retapamulin,0.4,0.285714,1.0,0.436539,0.3,0.428571,1.0,0.447336,0.15,0.428571,1.0,0.447336,1.0
eval_0253,"I saw that my friend's nails have these weird dents and look inflamed, and she says they're painful.","[{""name"": ""psoriasis"", ""confidence"": 1.0}]","[{""name"": ""inflammatory_nails"", ""confidence"": 1.0}, {""name"": ""small_dents_in_nails"", ""confidence"": 1.0}]",elocon|clobetasol|stelara,prednisone|enbrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0276,"My chest is tight, I'm wheezing, and coughing up thick phlegm. Breathing is a struggle.","[{""name"": ""bronchial_asthma"", ""confidence"": 1.0}]","[{""name"": ""breathlessness"", ""confidence"": 1.0}, {""name"": ""chest_pain"", ""confidence"": 0.9745126488455688}, {""name"": ""cough"", ""confidence"": 0.8689027575840769}, {""name"": ""mucoid_sputum"", ""confidence"": 0.10483894618713051}]",prednisone|kenalog-40|triamcinolone,prednisone,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.05,1.0,1.0,1.0,1.0
eval_0277,"I'm urinating frequently, and my eyesight seems off, like things are blurry. Is this normal?","[{""name"": ""diabetes"", ""confidence"": 1.0}]","[{""name"": ""blurred_and_distorted_vision"", ""confidence"": 1.0}, {""name"": ""polyuria"", ""confidence"": 1.0}]",liraglutide|victoza|pregabalin,liraglutide|victoza,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
eval_0272,"I have pain in my joints and my stomach, and I drink a lot. Could these be connected?","[{""name"": ""alcoholic_hepatitis"", ""confidence"": 0.77}, {""name"": ""arthritis"", ""confidence"": 0.54}]","[{""name"": ""abdominal_pain"", ""confidence"": 1.0}, {""name"": ""history_of_alcohol_consumption"", ""confidence"": 0.4888550775830132}, {""name"": ""joint_pain"", ""confidence"": 0.7964889368962038}]",elocon|clobetasol|desonide|prednisone|methylprednisolone|betamethasone,budesonide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0262,"Walking downstairs is becoming painful, and my ankles feel swollen at times.","[{""name"": ""arthritis"", ""confidence"": 1.0}]","[{""name"": ""painful_walking"", ""confidence"": 1.0}, {""name"": ""swelling_joints"", ""confidence"": 0.924389943808341}]",diclofenac|stelara|enbrel,diclofenac|tramadol|acetaminophen / hydrocodone,0.2,0.333333,1.0,0.570141,0.1,0.333333,1.0,0.570141,0.05,0.333333,1.0,0.570141,1.0
eval_0275,Peeing burns and I always feel like I need to go to the bathroom.,"[{""name"": ""urinary_tract_infection"", ""confidence"": 1.0}]","[{""name"": ""burning_micturition"", ""confidence"": 0.49446551485822815}, {""name"": ""continuous_feel_of_urine"", ""confidence"": 0.9962626326952553}]",azithromycin|methenamine|uta,doxycycline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0271,I have blackheads on my nose and also feel very hungry all the time with weight loss. What could be wrong?,"[{""name"": ""acne"", ""confidence"": 1.0}, {""name"": ""diabetes"", ""confidence"": 0.79}]","[{""name"": ""blackheads"", ""confidence"": 0.9996950550033511}, {""name"": ""excessive_hunger"", ""confidence"": 0.8922644011170893}, {""name"": ""increased_appetite"", ""confidence"": 1.0}, {""name"": ""runny_nose"", ""confidence"": 0.04364825669910193}, {""name"": ""weight_loss"", ""confidence"": 0.98241663326663}]",tretinoin|doxycycline|minocycline|liraglutide|victoza|pregabalin,tretinoin|doxycycline|spironolactone|liraglutide|victoza,0.8,0.8,1.0,0.855008,0.4,0.8,1.0,0.855008,0.2,0.8,1.0,0.855008,1.0
eval_0279,"I've got a runny nose, my eyes are watering, and I'm coughing a lot. Could it be allergies or a cold?","[{""name"": ""allergy"", ""confidence"": 1.0}, {""name"": ""common_cold"", ""confidence"": 1.0}]","[{""name"": ""congestion"", ""confidence"": 0.37776629390544264}, {""name"": ""cough"", ""confidence"": 0.9850188655422474}, {""name"": ""runny_nose"", ""confidence"": 1.0}, {""name"": ""watering_from_eyes"", ""confidence"": 0.9796448184797442}]",cyproheptadine|promethazine|prednisone|chlor-trimeton|chlorpheniramine|diphenhydramine,prednisone|promethazine|cyproheptadine|triamcinolone|azelastine|phenergan,0.6,0.5,1.0,0.722727,0.3,0.5,1.0,0.644824,0.15,0.5,1.0,0.644824,1.0
eval_0284,"I have asthma, but now I'm having trouble breathing, running a fever, and coughing up thick mucus. I'm really scared.","[{""name"": ""bronchial_asthma"", ""confidence"": 1.0}, {""name"": ""pneumonia"", ""confidence"": 1.0}]","[{""name"": ""breathlessness"", ""confidence"": 1.0}, {""name"": ""cough"", ""confidence"": 0.678102967824273}, {""name"": ""high_fever"", ""confidence"": 0.8994043803445266}, {""name"": ""mucoid_sputum"", ""confidence"": 1.0}]",prednisone|xopenex|levalbuterol|azithromycin|ceftriaxone|sulfamethoxazole / trimethoprim,doxycycline|azithromycin|prednisone|sulfamethoxazole / trimethoprim|ceftriaxone,0.6,0.6,1.0,0.672933,0.4,0.8,1.0,0.76757,0.2,0.8,1.0,0.76757,1.0
eval_0281,"My heart is racing, I'm coughing non-stop, and the phlegm has a rusty color.","[{""name"": ""pneumonia"", ""confidence"": 1.0}]","[{""name"": ""cough"", ""confidence"": 0.6396727045240932}, {""name"": ""fast_heart_rate"", ""confidence"": 1.0}, {""name"": ""rusty_sputum"", ""confidence"": 1.0}]",azithromycin|ceftriaxone|zyvox,doxycycline|azithromycin,0.2,0.5,1.0,0.703918,0.1,0.5,1.0,0.703918,0.05,0.5,1.0,0.703918,1.0
eval_0269,"I'm overweight and always feel exhausted, could it be something serious?","[{""name"": ""diabetes"", ""confidence"": 1.0}]","[{""name"": ""fatigue"", ""confidence"": 1.0}, {""name"": ""obesity"", ""confidence"": 1.0}]",liraglutide|victoza|pregabalin,liraglutide|victoza,0.4,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0
eval_0270,"Sores around the nose, blisters with yellow ooze, and a high fever in my infant. I don't know what to do.","[{""name"": ""impetigo"", ""confidence"": 1.0}]","[{""name"": ""blister"", ""confidence"": 1.0}, {""name"": ""high_fever"", ""confidence"": 1.0}, {""name"": ""red_sore_around_nose"", ""confidence"": 0.9641178243742202}, {""name"": ""yellow_crust_ooze"", ""confidence"": 0.998608884115004}]",retapamulin|altabax|cefuroxime,cefuroxime|mupirocin|retapamulin,0.4,0.666667,1.0,0.678796,0.2,0.666667,1.0,0.678796,0.1,0.666667,1.0,0.678796,1.0
eval_0280,I have blackheads on my nose and a rash on my chest that's itchy. Could they be connected?,"[{""name"": ""acne"", ""confidence"": 1.0}, {""name"": ""fungal_infection"", ""confidence"": 0.88}]","[{""name"": ""blackheads"", ""confidence"": 0.9953289054715811}, {""name"": ""itching"", ""confidence"": 0.9234180247760961}, {""name"": ""skin_rash"", ""confidence"": 0.4846979461951432}]",doxycycline|doryx|clindamycin|doxycycline|clindamycin|cephalexin,doxycycline|clindamycin|minocycline,0.8,1.333333,1.0,1.087567,0.4,1.333333,1.0,1.087567,0.2,1.333333,1.0,1.087567,1.0
eval_0287,"I've had neck issues for years, but now I'm dealing with diarrhea. Could stress be making everything worse?","[{""name"": ""cervical_spondylosis"", ""confidence"": 0.9}, {""name"": ""gastroenteritis"", ""confidence"": 0.34}, {""name"": ""hyperthyroidism"", ""confidence"": 0.89}]","[{""name"": ""diarrhoea"", ""confidence"": 1.0}, {""name"": ""enlarged_thyroid"", ""confidence"": 0.6318583987223312}, {""name"": ""neck_pain"", ""confidence"": 1.0}]",lorazepam|ativan|onabotulinumtoxina|opium|lorazepam|ativan|oxybutynin|onabotulinumtoxina|botox,onabotulinumtoxina|gabapentin|amitriptyline,0.2,0.333333,1.0,0.234639,0.2,0.666667,1.0,0.38268,0.1,0.666667,1.0,0.38268,0.333333
eval_0273,I keep getting headaches and feeling dizzy. It's making me really irritable. Any ideas?,"[{""name"": ""migraine"", ""confidence"": 0.48}]","[{""name"": ""dizziness"", ""confidence"": 0.6066693183268234}, {""name"": ""irritability"", ""confidence"": 0.6145952844689486}]",propranolol|innopran xl|onabotulinumtoxina,propranolol|clonidine,0.2,0.5,1.0,0.703918,0.1,0.5,1.0,0.703918,0.05,0.5,1.0,0.703918,1.0
eval_0292,Is it common for joint stiffness to get worse in cold weather? My hands feel like blocks of ice in the morning.,"[{""name"": ""arthritis"", ""confidence"": 1.0}]","[{""name"": ""movement_stiffness"", ""confidence"": 1.0}]",diclofenac|stelara|enbrel,diclofenac,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.05,1.0,1.0,1.0,1.0
eval_0278,"My cousin has been itching like crazy, and her urine smells awful. She's embarrassed to talk about it.","[{""name"": ""urinary_tract_infection"", ""confidence"": 0.87}]","[{""name"": ""foul_smell_of urine"", ""confidence"": 1.0}, {""name"": ""itching"", ""confidence"": 1.0}]",azithromycin|methenamine|hiprex,doxycycline|azithromycin|bactrim|fluconazole,0.2,0.25,1.0,0.296115,0.1,0.25,1.0,0.296115,0.05,0.25,1.0,0.296115,1.0
eval_0297,"I often feel acid reflux, especially at night. It disturbs my sleep.","[{""name"": ""gerd"", ""confidence"": 1.0}]","[{""name"": ""acidity"", ""confidence"": 1.0}]",aciphex|rabeprazole|prevacid,aciphex|dexlansoprazole|rabeprazole,0.4,0.666667,1.0,0.765361,0.2,0.666667,1.0,0.765361,0.1,0.666667,1.0,0.765361,1.0
eval_0296,"My sister's nails are thick and inflamed, and she has silver dust on her skin.","[{""name"": ""psoriasis"", ""confidence"": 1.0}]","[{""name"": ""inflammatory_nails"", ""confidence"": 0.9188111725310627}, {""name"": ""silver_like_dusting"", ""confidence"": 0.772565659148159}]",elocon|clobetasol|stelara,prednisone|enbrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0291,"I feel so dehydrated, my eyes are sunk in, my heart is beating fast, and I keep vomiting.","[{""name"": ""gastroenteritis"", ""confidence"": 1.0}]","[{""name"": ""dehydration"", ""confidence"": 1.0}, {""name"": ""fast_heart_rate"", ""confidence"": 0.9908339828716148}, {""name"": ""sunken_eyes"", ""confidence"": 1.0}, {""name"": ""vomiting"", ""confidence"": 1.0}]",opium|gabapentin|amitriptyline,doxycycline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval_0290,"Shortness of breath with mucus, tips for better breathing?","[{""name"": ""bronchial_asthma"", ""confidence"": 1.0}]","[{""name"": ""breathlessness"", ""confidence"": 1.0}]",prednisone|xopenex|levalbuterol,prednisone,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.05,1.0,1.0,1.0,1.0
eval_0300,"I've been having joint pain and swelling, along with occasional stomach cramps. Is this something serious?","[{""name"": ""arthritis"", ""confidence"": 1.0}]","[{""name"": ""abdominal_pain"", ""confidence"": 0.8769011429248842}, {""name"": ""joint_pain"", ""confidence"": 0.9893088795339182}, {""name"": ""swelling_joints"", ""confidence"": 0.905225503048993}]",prednisone|methylprednisolone|adalimumab,adalimumab|humira,0.2,0.5,1.0,0.306574,0.1,0.5,1.0,0.306574,0.05,0.5,1.0,0.306574,0.333333
eval_0294,"I have a high fever, chest pain, and I'm struggling to breathe, what should I do?","[{""name"": ""pneumonia"", ""confidence"": 1.0}]","[{""name"": ""breathlessness"", ""confidence"": 0.9567862285447923}, {""name"": ""chest_pain"", ""confidence"": 1.0}, {""name"": ""high_fever"", ""confidence"": 1.0}]",azithromycin|ceftriaxone|zyvox,doxycycline|azithromycin,0.2,0.5,1.0,0.703918,0.1,0.5,1.0,0.703918,0.05,0.5,1.0,0.703918,1.0
eval_0293,Diarrhoea and chills—wondering if it's serious? Get the facts now.,"[{""name"": ""gastroenteritis"", ""confidence"": 0.51}]","[{""name"": ""chills"", ""confidence"": 1.0}, {""name"": ""diarrhoea"", ""confidence"": 1.0}]",ampicillin|doxycycline|promethazine,doxycycline|sulfamethoxazole / trimethoprim,0.2,0.5,1.0,0.444123,0.1,0.5,1.0,0.444123,0.05,0.5,1.0,0.444123,0.5
eval_0298,"I've lost weight suddenly, my vision is distorted, and I have severe headaches. I'm really scared.","[{""name"": ""diabetes"", ""confidence"": 0.43}, {""name"": ""migraine"", ""confidence"": 0.93}]","[{""name"": ""blurred_and_distorted_vision"", ""confidence"": 1.0}, {""name"": ""visual_disturbances"", ""confidence"": 0.5740289081494037}, {""name"": ""weight_loss"", ""confidence"": 0.6650975095740057}]",pregabalin|liraglutide|victoza|amitriptyline|topiramate|topamax,topiramate|amitriptyline,0.4,1.0,1.0,0.47442,0.2,1.0,1.0,0.47442,0.1,1.0,1.0,0.47442,0.25
eval_0286,"I've had headaches and diarrhea, and also some discomfort in my lower belly. What might be wrong?","[{""name"": ""migraine"", ""confidence"": 0.64}, {""name"": ""urinary_tract_infection"", ""confidence"": 0.72}]","[{""name"": ""bladder_discomfort"", ""confidence"": 0.9992358836105061}, {""name"": ""diarrhoea"", ""confidence"": 0.8637585946923446}, {""name"": ""headache"", ""confidence"": 0.9999843249604506}]",amitriptyline|sumatriptan|elavil|azithromycin|ampicillin|sulfamethoxazole / trimethoprim,doxycycline|sulfamethoxazole / trimethoprim|sumatriptan|azithromycin,0.4,0.5,1.0,0.407771,0.3,0.75,1.0,0.565988,0.15,0.75,1.0,0.565988,0.5
eval_0289,"A work friend has chronic back pain and occasionally feels unsteady, but he hasn't seen a doctor.","[{""name"": ""cervical_spondylosis"", ""confidence"": 0.82}]","[{""name"": ""back_pain"", ""confidence"": 0.5315281773330554}, {""name"": ""loss_of_balance"", ""confidence"": 1.0}]",lorazepam|ativan|baclofen,baclofen,0.2,1.0,1.0,0.5,0.1,1.0,1.0,0.5,0.05,1.0,1.0,0.5,0.333333
